CycNo,VMAX,YEAR,MONTH,DAY,HOUR,TIME,LAT,LON,REGION
1671,50.0,2004,9,21,12,2004-09-21 12:00:00,14.2,140.7,True
1671,55.0,2004,9,21,18,2004-09-21 18:00:00,14.3,139.9,True
1671,55.0,2004,9,21,18,2004-09-21 18:00:00,14.3,139.9,True
1671,55.0,2004,9,22,0,2004-09-22 00:00:00,15.0,139.5,True
1671,55.0,2004,9,22,0,2004-09-22 00:00:00,15.0,139.5,True
1671,60.0,2004,9,22,6,2004-09-22 06:00:00,15.6,139.0,True
1671,60.0,2004,9,22,6,2004-09-22 06:00:00,15.6,139.0,True
1671,65.0,2004,9,22,12,2004-09-22 12:00:00,16.1,138.5,True
1671,65.0,2004,9,22,12,2004-09-22 12:00:00,16.1,138.5,True
1671,65.0,2004,9,22,18,2004-09-22 18:00:00,16.6,138.0,True
1671,65.0,2004,9,22,18,2004-09-22 18:00:00,16.6,138.0,True
1671,65.0,2004,9,22,18,2004-09-22 18:00:00,16.6,138.0,True
1671,75.0,2004,9,23,0,2004-09-23 00:00:00,17.1,137.5,True
1671,75.0,2004,9,23,0,2004-09-23 00:00:00,17.1,137.5,True
1671,75.0,2004,9,23,0,2004-09-23 00:00:00,17.1,137.5,True
1671,90.0,2004,9,23,6,2004-09-23 06:00:00,17.8,136.8,True
1671,90.0,2004,9,23,6,2004-09-23 06:00:00,17.8,136.8,True
1671,90.0,2004,9,23,6,2004-09-23 06:00:00,17.8,136.8,True
1671,100.0,2004,9,23,12,2004-09-23 12:00:00,18.3,135.9,True
1671,100.0,2004,9,23,12,2004-09-23 12:00:00,18.3,135.9,True
1671,100.0,2004,9,23,12,2004-09-23 12:00:00,18.3,135.9,True
1671,105.0,2004,9,23,18,2004-09-23 18:00:00,18.8,135.1,True
1671,105.0,2004,9,23,18,2004-09-23 18:00:00,18.8,135.1,True
1671,105.0,2004,9,23,18,2004-09-23 18:00:00,18.8,135.1,True
1671,120.0,2004,9,24,0,2004-09-24 00:00:00,19.4,134.2,True
1671,120.0,2004,9,24,0,2004-09-24 00:00:00,19.4,134.2,True
1671,120.0,2004,9,24,0,2004-09-24 00:00:00,19.4,134.2,True
1671,125.0,2004,9,24,6,2004-09-24 06:00:00,20.1,133.3,True
1671,125.0,2004,9,24,6,2004-09-24 06:00:00,20.1,133.3,True
1671,125.0,2004,9,24,6,2004-09-24 06:00:00,20.1,133.3,True
1671,125.0,2004,9,24,12,2004-09-24 12:00:00,20.6,132.4,True
1671,125.0,2004,9,24,12,2004-09-24 12:00:00,20.6,132.4,True
1671,125.0,2004,9,24,12,2004-09-24 12:00:00,20.6,132.4,True
1671,120.0,2004,9,24,18,2004-09-24 18:00:00,21.4,131.8,True
1671,120.0,2004,9,24,18,2004-09-24 18:00:00,21.4,131.8,True
1671,120.0,2004,9,24,18,2004-09-24 18:00:00,21.4,131.8,True
1671,120.0,2004,9,25,0,2004-09-25 00:00:00,22.3,131.0,True
1671,120.0,2004,9,25,0,2004-09-25 00:00:00,22.3,131.0,True
1671,120.0,2004,9,25,0,2004-09-25 00:00:00,22.3,131.0,True
1671,115.0,2004,9,25,6,2004-09-25 06:00:00,23.6,130.2,True
1671,115.0,2004,9,25,6,2004-09-25 06:00:00,23.6,130.2,True
1671,115.0,2004,9,25,6,2004-09-25 06:00:00,23.6,130.2,True
1671,110.0,2004,9,25,12,2004-09-25 12:00:00,24.5,129.1,True
1671,110.0,2004,9,25,12,2004-09-25 12:00:00,24.5,129.1,True
1671,110.0,2004,9,25,12,2004-09-25 12:00:00,24.5,129.1,True
1671,115.0,2004,9,25,18,2004-09-25 18:00:00,25.2,127.9,True
1671,115.0,2004,9,25,18,2004-09-25 18:00:00,25.2,127.9,True
1671,115.0,2004,9,25,18,2004-09-25 18:00:00,25.2,127.9,True
1671,105.0,2004,9,26,0,2004-09-26 00:00:00,25.6,126.6,True
1671,105.0,2004,9,26,0,2004-09-26 00:00:00,25.6,126.6,True
1671,105.0,2004,9,26,0,2004-09-26 00:00:00,25.6,126.6,True
1671,100.0,2004,9,26,6,2004-09-26 06:00:00,25.8,125.6,True
1671,100.0,2004,9,26,6,2004-09-26 06:00:00,25.8,125.6,True
1671,100.0,2004,9,26,6,2004-09-26 06:00:00,25.8,125.6,True
1671,100.0,2004,9,26,12,2004-09-26 12:00:00,25.8,125.1,True
1671,100.0,2004,9,26,12,2004-09-26 12:00:00,25.8,125.1,True
1671,100.0,2004,9,26,12,2004-09-26 12:00:00,25.8,125.1,True
1671,105.0,2004,9,26,18,2004-09-26 18:00:00,26.0,124.8,True
1671,105.0,2004,9,26,18,2004-09-26 18:00:00,26.0,124.8,True
1671,105.0,2004,9,26,18,2004-09-26 18:00:00,26.0,124.8,True
1671,105.0,2004,9,27,0,2004-09-27 00:00:00,26.1,124.9,True
1671,105.0,2004,9,27,0,2004-09-27 00:00:00,26.1,124.9,True
1671,105.0,2004,9,27,0,2004-09-27 00:00:00,26.1,124.9,True
1671,105.0,2004,9,27,6,2004-09-27 06:00:00,26.4,125.0,True
1671,105.0,2004,9,27,6,2004-09-27 06:00:00,26.4,125.0,True
1671,105.0,2004,9,27,6,2004-09-27 06:00:00,26.4,125.0,True
1671,90.0,2004,9,27,12,2004-09-27 12:00:00,26.9,125.5,True
1671,90.0,2004,9,27,12,2004-09-27 12:00:00,26.9,125.5,True
1671,90.0,2004,9,27,12,2004-09-27 12:00:00,26.9,125.5,True
1671,80.0,2004,9,27,18,2004-09-27 18:00:00,27.4,126.0,True
1671,80.0,2004,9,27,18,2004-09-27 18:00:00,27.4,126.0,True
1671,80.0,2004,9,27,18,2004-09-27 18:00:00,27.4,126.0,True
1671,80.0,2004,9,28,0,2004-09-28 00:00:00,28.0,126.5,True
1671,80.0,2004,9,28,0,2004-09-28 00:00:00,28.0,126.5,True
1671,80.0,2004,9,28,0,2004-09-28 00:00:00,28.0,126.5,True
1671,75.0,2004,9,28,6,2004-09-28 06:00:00,29.0,127.1,True
1671,75.0,2004,9,28,6,2004-09-28 06:00:00,29.0,127.1,True
1671,75.0,2004,9,28,6,2004-09-28 06:00:00,29.0,127.1,True
1672,15.0,2004,10,1,6,2004-10-01 06:00:00,14.3,138.6,True
1672,15.0,2004,10,1,12,2004-10-01 12:00:00,14.4,138.0,True
1672,15.0,2004,10,1,18,2004-10-01 18:00:00,14.7,137.5,True
1672,15.0,2004,10,2,0,2004-10-02 00:00:00,15.1,137.1,True
1672,15.0,2004,10,2,6,2004-10-02 06:00:00,15.7,136.9,True
1672,15.0,2004,10,2,12,2004-10-02 12:00:00,16.1,136.4,True
1672,15.0,2004,10,2,18,2004-10-02 18:00:00,16.1,135.8,True
1672,15.0,2004,10,3,0,2004-10-03 00:00:00,16.0,135.2,True
1672,15.0,2004,10,3,6,2004-10-03 06:00:00,16.2,134.6,True
1672,20.0,2004,10,3,12,2004-10-03 12:00:00,16.7,134.3,True
1672,25.0,2004,10,3,18,2004-10-03 18:00:00,16.3,134.1,True
1672,30.0,2004,10,4,0,2004-10-04 00:00:00,16.6,134.6,True
1672,35.0,2004,10,4,6,2004-10-04 06:00:00,17.0,134.3,True
1672,35.0,2004,10,4,12,2004-10-04 12:00:00,17.4,134.3,True
1672,35.0,2004,10,4,18,2004-10-04 18:00:00,17.8,134.4,True
1672,35.0,2004,10,5,0,2004-10-05 00:00:00,18.4,134.4,True
1672,45.0,2004,10,5,6,2004-10-05 06:00:00,19.0,134.8,True
1672,45.0,2004,10,5,12,2004-10-05 12:00:00,19.6,134.5,True
1672,50.0,2004,10,5,18,2004-10-05 18:00:00,20.1,134.0,True
1672,55.0,2004,10,6,0,2004-10-06 00:00:00,20.5,133.4,True
1672,55.0,2004,10,6,0,2004-10-06 00:00:00,20.5,133.4,True
1672,65.0,2004,10,6,6,2004-10-06 06:00:00,20.7,132.7,True
1672,65.0,2004,10,6,6,2004-10-06 06:00:00,20.7,132.7,True
1672,75.0,2004,10,6,12,2004-10-06 12:00:00,21.0,132.1,True
1672,75.0,2004,10,6,12,2004-10-06 12:00:00,21.0,132.1,True
1672,75.0,2004,10,6,12,2004-10-06 12:00:00,21.0,132.1,True
1672,75.0,2004,10,6,18,2004-10-06 18:00:00,21.4,131.6,True
1672,75.0,2004,10,6,18,2004-10-06 18:00:00,21.4,131.6,True
1672,75.0,2004,10,6,18,2004-10-06 18:00:00,21.4,131.6,True
1672,80.0,2004,10,7,0,2004-10-07 00:00:00,21.8,130.9,True
1672,80.0,2004,10,7,0,2004-10-07 00:00:00,21.8,130.9,True
1672,80.0,2004,10,7,0,2004-10-07 00:00:00,21.8,130.9,True
1672,90.0,2004,10,7,6,2004-10-07 06:00:00,22.2,130.6,True
1672,90.0,2004,10,7,6,2004-10-07 06:00:00,22.2,130.6,True
1672,90.0,2004,10,7,6,2004-10-07 06:00:00,22.2,130.6,True
1672,115.0,2004,10,7,12,2004-10-07 12:00:00,22.7,130.6,True
1672,115.0,2004,10,7,12,2004-10-07 12:00:00,22.7,130.6,True
1672,115.0,2004,10,7,12,2004-10-07 12:00:00,22.7,130.6,True
1672,130.0,2004,10,7,18,2004-10-07 18:00:00,23.2,130.9,True
1672,130.0,2004,10,7,18,2004-10-07 18:00:00,23.2,130.9,True
1672,130.0,2004,10,7,18,2004-10-07 18:00:00,23.2,130.9,True
1672,140.0,2004,10,8,0,2004-10-08 00:00:00,23.8,131.4,True
1672,140.0,2004,10,8,0,2004-10-08 00:00:00,23.8,131.4,True
1672,140.0,2004,10,8,0,2004-10-08 00:00:00,23.8,131.4,True
1672,140.0,2004,10,8,6,2004-10-08 06:00:00,25.1,132.3,True
1672,140.0,2004,10,8,6,2004-10-08 06:00:00,25.1,132.3,True
1672,140.0,2004,10,8,6,2004-10-08 06:00:00,25.1,132.3,True
1672,140.0,2004,10,8,12,2004-10-08 12:00:00,27.0,133.2,True
1672,140.0,2004,10,8,12,2004-10-08 12:00:00,27.0,133.2,True
1672,140.0,2004,10,8,12,2004-10-08 12:00:00,27.0,133.2,True
1672,135.0,2004,10,8,18,2004-10-08 18:00:00,28.9,134.5,True
1672,135.0,2004,10,8,18,2004-10-08 18:00:00,28.9,134.5,True
1672,135.0,2004,10,8,18,2004-10-08 18:00:00,28.9,134.5,True
1673,25.0,2004,10,12,6,2004-10-12 06:00:00,13.0,149.4,True
1673,30.0,2004,10,12,12,2004-10-12 12:00:00,13.6,147.5,True
1673,35.0,2004,10,12,18,2004-10-12 18:00:00,14.0,145.5,True
1673,45.0,2004,10,13,0,2004-10-13 00:00:00,14.3,143.8,True
1673,55.0,2004,10,13,6,2004-10-13 06:00:00,14.2,142.0,True
1673,65.0,2004,10,13,12,2004-10-13 12:00:00,14.2,140.4,True
1673,65.0,2004,10,13,12,2004-10-13 12:00:00,14.2,140.4,True
1673,75.0,2004,10,13,18,2004-10-13 18:00:00,13.9,139.0,True
1673,75.0,2004,10,13,18,2004-10-13 18:00:00,13.9,139.0,True
1673,75.0,2004,10,13,18,2004-10-13 18:00:00,13.9,139.0,True
1673,75.0,2004,10,14,0,2004-10-14 00:00:00,13.6,138.1,True
1673,75.0,2004,10,14,0,2004-10-14 00:00:00,13.6,138.1,True
1673,75.0,2004,10,14,0,2004-10-14 00:00:00,13.6,138.1,True
1673,80.0,2004,10,14,6,2004-10-14 06:00:00,13.8,137.4,True
1673,80.0,2004,10,14,6,2004-10-14 06:00:00,13.8,137.4,True
1673,80.0,2004,10,14,6,2004-10-14 06:00:00,13.8,137.4,True
1673,85.0,2004,10,14,12,2004-10-14 12:00:00,14.0,136.6,True
1673,85.0,2004,10,14,12,2004-10-14 12:00:00,14.0,136.6,True
1673,85.0,2004,10,14,12,2004-10-14 12:00:00,14.0,136.6,True
1673,90.0,2004,10,14,18,2004-10-14 18:00:00,14.3,136.0,True
1673,90.0,2004,10,14,18,2004-10-14 18:00:00,14.3,136.0,True
1673,90.0,2004,10,14,18,2004-10-14 18:00:00,14.3,136.0,True
1673,100.0,2004,10,15,0,2004-10-15 00:00:00,14.7,135.5,True
1673,100.0,2004,10,15,0,2004-10-15 00:00:00,14.7,135.5,True
1673,100.0,2004,10,15,0,2004-10-15 00:00:00,14.7,135.5,True
1673,100.0,2004,10,15,6,2004-10-15 06:00:00,15.1,135.0,True
1673,100.0,2004,10,15,6,2004-10-15 06:00:00,15.1,135.0,True
1673,100.0,2004,10,15,6,2004-10-15 06:00:00,15.1,135.0,True
1673,100.0,2004,10,15,12,2004-10-15 12:00:00,15.5,134.4,True
1673,100.0,2004,10,15,12,2004-10-15 12:00:00,15.5,134.4,True
1673,100.0,2004,10,15,12,2004-10-15 12:00:00,15.5,134.4,True
1673,100.0,2004,10,15,18,2004-10-15 18:00:00,16.1,134.0,True
1673,100.0,2004,10,15,18,2004-10-15 18:00:00,16.1,134.0,True
1673,100.0,2004,10,15,18,2004-10-15 18:00:00,16.1,134.0,True
1673,105.0,2004,10,16,0,2004-10-16 00:00:00,16.8,134.1,True
1673,105.0,2004,10,16,0,2004-10-16 00:00:00,16.8,134.1,True
1673,105.0,2004,10,16,0,2004-10-16 00:00:00,16.8,134.1,True
1673,110.0,2004,10,16,6,2004-10-16 06:00:00,17.7,134.0,True
1673,110.0,2004,10,16,6,2004-10-16 06:00:00,17.7,134.0,True
1673,110.0,2004,10,16,6,2004-10-16 06:00:00,17.7,134.0,True
1673,120.0,2004,10,16,12,2004-10-16 12:00:00,18.2,133.2,True
1673,120.0,2004,10,16,12,2004-10-16 12:00:00,18.2,133.2,True
1673,120.0,2004,10,16,12,2004-10-16 12:00:00,18.2,133.2,True
1673,120.0,2004,10,16,18,2004-10-16 18:00:00,18.6,132.4,True
1673,120.0,2004,10,16,18,2004-10-16 18:00:00,18.6,132.4,True
1673,120.0,2004,10,16,18,2004-10-16 18:00:00,18.6,132.4,True
1673,125.0,2004,10,17,0,2004-10-17 00:00:00,19.4,131.8,True
1673,125.0,2004,10,17,0,2004-10-17 00:00:00,19.4,131.8,True
1673,125.0,2004,10,17,0,2004-10-17 00:00:00,19.4,131.8,True
1673,120.0,2004,10,17,6,2004-10-17 06:00:00,19.7,130.9,True
1673,120.0,2004,10,17,6,2004-10-17 06:00:00,19.7,130.9,True
1673,120.0,2004,10,17,6,2004-10-17 06:00:00,19.7,130.9,True
1673,115.0,2004,10,17,12,2004-10-17 12:00:00,20.1,130.0,True
1673,115.0,2004,10,17,12,2004-10-17 12:00:00,20.1,130.0,True
1673,115.0,2004,10,17,12,2004-10-17 12:00:00,20.1,130.0,True
1673,115.0,2004,10,17,18,2004-10-17 18:00:00,20.8,129.1,True
1673,115.0,2004,10,17,18,2004-10-17 18:00:00,20.8,129.1,True
1673,115.0,2004,10,17,18,2004-10-17 18:00:00,20.8,129.1,True
1673,105.0,2004,10,18,0,2004-10-18 00:00:00,21.7,128.2,True
1673,105.0,2004,10,18,0,2004-10-18 00:00:00,21.7,128.2,True
1673,105.0,2004,10,18,0,2004-10-18 00:00:00,21.7,128.2,True
1673,95.0,2004,10,18,6,2004-10-18 06:00:00,22.2,127.4,True
1673,95.0,2004,10,18,6,2004-10-18 06:00:00,22.2,127.4,True
1673,95.0,2004,10,18,6,2004-10-18 06:00:00,22.2,127.4,True
1673,95.0,2004,10,18,12,2004-10-18 12:00:00,23.0,126.9,True
1673,95.0,2004,10,18,12,2004-10-18 12:00:00,23.0,126.9,True
1673,95.0,2004,10,18,12,2004-10-18 12:00:00,23.0,126.9,True
1673,90.0,2004,10,18,18,2004-10-18 18:00:00,23.8,126.9,True
1673,90.0,2004,10,18,18,2004-10-18 18:00:00,23.8,126.9,True
1673,90.0,2004,10,18,18,2004-10-18 18:00:00,23.8,126.9,True
1673,80.0,2004,10,19,0,2004-10-19 00:00:00,24.8,127.2,True
1673,80.0,2004,10,19,0,2004-10-19 00:00:00,24.8,127.2,True
1673,80.0,2004,10,19,0,2004-10-19 00:00:00,24.8,127.2,True
1673,80.0,2004,10,19,6,2004-10-19 06:00:00,26.0,128.0,True
1673,80.0,2004,10,19,6,2004-10-19 06:00:00,26.0,128.0,True
1673,80.0,2004,10,19,6,2004-10-19 06:00:00,26.0,128.0,True
1673,70.0,2004,10,19,12,2004-10-19 12:00:00,27.4,128.9,True
1673,70.0,2004,10,19,12,2004-10-19 12:00:00,27.4,128.9,True
1673,70.0,2004,10,19,12,2004-10-19 12:00:00,27.4,128.9,True
1673,70.0,2004,10,19,18,2004-10-19 18:00:00,28.9,130.4,True
1673,70.0,2004,10,19,18,2004-10-19 18:00:00,28.9,130.4,True
1673,70.0,2004,10,19,18,2004-10-19 18:00:00,28.9,130.4,True
1674,95.0,2004,10,21,0,2004-10-21 00:00:00,13.4,140.6,True
1674,95.0,2004,10,21,0,2004-10-21 00:00:00,13.4,140.6,True
1674,95.0,2004,10,21,0,2004-10-21 00:00:00,13.4,140.6,True
1674,95.0,2004,10,21,6,2004-10-21 06:00:00,13.7,139.4,True
1674,95.0,2004,10,21,6,2004-10-21 06:00:00,13.7,139.4,True
1674,95.0,2004,10,21,6,2004-10-21 06:00:00,13.7,139.4,True
1674,90.0,2004,10,21,12,2004-10-21 12:00:00,14.1,138.3,True
1674,90.0,2004,10,21,12,2004-10-21 12:00:00,14.1,138.3,True
1674,90.0,2004,10,21,12,2004-10-21 12:00:00,14.1,138.3,True
1674,95.0,2004,10,21,18,2004-10-21 18:00:00,14.7,137.4,True
1674,95.0,2004,10,21,18,2004-10-21 18:00:00,14.7,137.4,True
1674,95.0,2004,10,21,18,2004-10-21 18:00:00,14.7,137.4,True
1674,95.0,2004,10,22,0,2004-10-22 00:00:00,15.3,136.5,True
1674,95.0,2004,10,22,0,2004-10-22 00:00:00,15.3,136.5,True
1674,95.0,2004,10,22,0,2004-10-22 00:00:00,15.3,136.5,True
1674,100.0,2004,10,22,6,2004-10-22 06:00:00,15.9,135.6,True
1674,100.0,2004,10,22,6,2004-10-22 06:00:00,15.9,135.6,True
1674,100.0,2004,10,22,6,2004-10-22 06:00:00,15.9,135.6,True
1674,100.0,2004,10,22,12,2004-10-22 12:00:00,16.4,134.7,True
1674,100.0,2004,10,22,12,2004-10-22 12:00:00,16.4,134.7,True
1674,100.0,2004,10,22,12,2004-10-22 12:00:00,16.4,134.7,True
1674,100.0,2004,10,22,18,2004-10-22 18:00:00,16.9,133.8,True
1674,100.0,2004,10,22,18,2004-10-22 18:00:00,16.9,133.8,True
1674,100.0,2004,10,22,18,2004-10-22 18:00:00,16.9,133.8,True
1674,110.0,2004,10,23,0,2004-10-23 00:00:00,17.4,132.3,True
1674,110.0,2004,10,23,0,2004-10-23 00:00:00,17.4,132.3,True
1674,110.0,2004,10,23,0,2004-10-23 00:00:00,17.4,132.3,True
1674,110.0,2004,10,23,6,2004-10-23 06:00:00,18.0,130.9,True
1674,110.0,2004,10,23,6,2004-10-23 06:00:00,18.0,130.9,True
1674,110.0,2004,10,23,6,2004-10-23 06:00:00,18.0,130.9,True
1674,110.0,2004,10,23,12,2004-10-23 12:00:00,18.6,129.3,True
1674,110.0,2004,10,23,12,2004-10-23 12:00:00,18.6,129.3,True
1674,110.0,2004,10,23,12,2004-10-23 12:00:00,18.6,129.3,True
1674,110.0,2004,10,23,18,2004-10-23 18:00:00,19.3,127.7,True
1674,110.0,2004,10,23,18,2004-10-23 18:00:00,19.3,127.7,True
1674,110.0,2004,10,23,18,2004-10-23 18:00:00,19.3,127.7,True
1674,110.0,2004,10,24,0,2004-10-24 00:00:00,20.0,126.0,True
1674,110.0,2004,10,24,0,2004-10-24 00:00:00,20.0,126.0,True
1674,110.0,2004,10,24,0,2004-10-24 00:00:00,20.0,126.0,True
1674,110.0,2004,10,24,6,2004-10-24 06:00:00,20.7,124.5,True
1674,110.0,2004,10,24,6,2004-10-24 06:00:00,20.7,124.5,True
1674,110.0,2004,10,24,6,2004-10-24 06:00:00,20.7,124.5,True
1674,110.0,2004,10,24,12,2004-10-24 12:00:00,21.7,123.2,True
1674,110.0,2004,10,24,12,2004-10-24 12:00:00,21.7,123.2,True
1674,110.0,2004,10,24,12,2004-10-24 12:00:00,21.7,123.2,True
1674,110.0,2004,10,24,18,2004-10-24 18:00:00,22.6,122.5,True
1674,110.0,2004,10,24,18,2004-10-24 18:00:00,22.6,122.5,True
1674,110.0,2004,10,24,18,2004-10-24 18:00:00,22.6,122.5,True
1674,100.0,2004,10,25,0,2004-10-25 00:00:00,24.2,122.3,True
1674,100.0,2004,10,25,0,2004-10-25 00:00:00,24.2,122.3,True
1674,100.0,2004,10,25,0,2004-10-25 00:00:00,24.2,122.3,True
1674,90.0,2004,10,25,6,2004-10-25 06:00:00,25.4,121.9,True
1674,90.0,2004,10,25,6,2004-10-25 06:00:00,25.4,121.9,True
1674,90.0,2004,10,25,6,2004-10-25 06:00:00,25.4,121.9,True
1674,75.0,2004,10,25,12,2004-10-25 12:00:00,26.6,122.5,True
1674,75.0,2004,10,25,12,2004-10-25 12:00:00,26.6,122.5,True
1674,65.0,2004,10,25,18,2004-10-25 18:00:00,27.5,123.6,True
1674,65.0,2004,10,25,18,2004-10-25 18:00:00,27.5,123.6,True
1674,60.0,2004,10,26,0,2004-10-26 00:00:00,28.4,126.1,True
1674,60.0,2004,10,26,0,2004-10-26 00:00:00,28.4,126.1,True
1674,45.0,2004,10,26,6,2004-10-26 06:00:00,29.1,129.5,True
1674,45.0,2004,10,26,12,2004-10-26 12:00:00,29.6,133.0,True
1675,35.0,2004,11,15,6,2004-11-15 06:00:00,13.0,127.1,True
1675,35.0,2004,11,15,12,2004-11-15 12:00:00,13.5,126.4,True
1675,35.0,2004,11,15,18,2004-11-15 18:00:00,13.7,125.6,True
1675,40.0,2004,11,16,0,2004-11-16 00:00:00,14.5,125.7,True
1675,45.0,2004,11,16,6,2004-11-16 06:00:00,14.5,124.9,True
1675,55.0,2004,11,16,12,2004-11-16 12:00:00,14.5,124.2,True
1675,55.0,2004,11,16,12,2004-11-16 12:00:00,14.5,124.2,True
1675,55.0,2004,11,16,18,2004-11-16 18:00:00,14.4,123.6,True
1675,55.0,2004,11,16,18,2004-11-16 18:00:00,14.4,123.6,True
1675,60.0,2004,11,17,0,2004-11-17 00:00:00,14.6,123.6,True
1675,60.0,2004,11,17,0,2004-11-17 00:00:00,14.6,123.6,True
1675,65.0,2004,11,17,6,2004-11-17 06:00:00,14.8,123.6,True
1675,65.0,2004,11,17,6,2004-11-17 06:00:00,14.8,123.6,True
1675,65.0,2004,11,17,6,2004-11-17 06:00:00,14.8,123.6,True
1675,75.0,2004,11,17,12,2004-11-17 12:00:00,15.2,123.8,True
1675,75.0,2004,11,17,12,2004-11-17 12:00:00,15.2,123.8,True
1675,75.0,2004,11,17,12,2004-11-17 12:00:00,15.2,123.8,True
1675,90.0,2004,11,17,18,2004-11-17 18:00:00,15.5,123.8,True
1675,90.0,2004,11,17,18,2004-11-17 18:00:00,15.5,123.8,True
1675,90.0,2004,11,17,18,2004-11-17 18:00:00,15.5,123.8,True
1675,105.0,2004,11,18,0,2004-11-18 00:00:00,15.7,123.8,True
1675,105.0,2004,11,18,0,2004-11-18 00:00:00,15.7,123.8,True
1675,105.0,2004,11,18,0,2004-11-18 00:00:00,15.7,123.8,True
1675,115.0,2004,11,18,6,2004-11-18 06:00:00,15.9,123.9,True
1675,115.0,2004,11,18,6,2004-11-18 06:00:00,15.9,123.9,True
1675,115.0,2004,11,18,6,2004-11-18 06:00:00,15.9,123.9,True
1675,115.0,2004,11,18,12,2004-11-18 12:00:00,15.9,124.2,True
1675,115.0,2004,11,18,12,2004-11-18 12:00:00,15.9,124.2,True
1675,115.0,2004,11,18,12,2004-11-18 12:00:00,15.9,124.2,True
1675,105.0,2004,11,18,18,2004-11-18 18:00:00,15.7,124.4,True
1675,105.0,2004,11,18,18,2004-11-18 18:00:00,15.7,124.4,True
1675,105.0,2004,11,18,18,2004-11-18 18:00:00,15.7,124.4,True
1675,105.0,2004,11,19,0,2004-11-19 00:00:00,15.2,124.2,True
1675,105.0,2004,11,19,0,2004-11-19 00:00:00,15.2,124.2,True
1675,105.0,2004,11,19,0,2004-11-19 00:00:00,15.2,124.2,True
1675,90.0,2004,11,19,6,2004-11-19 06:00:00,14.7,124.1,True
1675,90.0,2004,11,19,6,2004-11-19 06:00:00,14.7,124.1,True
1675,90.0,2004,11,19,6,2004-11-19 06:00:00,14.7,124.1,True
1675,85.0,2004,11,19,12,2004-11-19 12:00:00,14.2,123.7,True
1675,85.0,2004,11,19,12,2004-11-19 12:00:00,14.2,123.7,True
1675,85.0,2004,11,19,12,2004-11-19 12:00:00,14.2,123.7,True
1675,80.0,2004,11,19,18,2004-11-19 18:00:00,13.7,122.8,True
1675,80.0,2004,11,19,18,2004-11-19 18:00:00,13.7,122.8,True
1675,80.0,2004,11,19,18,2004-11-19 18:00:00,13.7,122.8,True
1676,125.0,2004,12,1,12,2004-12-01 12:00:00,13.0,128.6,True
1676,125.0,2004,12,1,12,2004-12-01 12:00:00,13.0,128.6,True
1676,125.0,2004,12,1,12,2004-12-01 12:00:00,13.0,128.6,True
1676,130.0,2004,12,1,18,2004-12-01 18:00:00,13.7,126.7,True
1676,130.0,2004,12,1,18,2004-12-01 18:00:00,13.7,126.7,True
1676,130.0,2004,12,1,18,2004-12-01 18:00:00,13.7,126.7,True
1676,130.0,2004,12,2,0,2004-12-02 00:00:00,14.3,125.0,True
1676,130.0,2004,12,2,0,2004-12-02 00:00:00,14.3,125.0,True
1676,130.0,2004,12,2,0,2004-12-02 00:00:00,14.3,125.0,True
1676,120.0,2004,12,2,6,2004-12-02 06:00:00,14.9,123.4,True
1676,120.0,2004,12,2,6,2004-12-02 06:00:00,14.9,123.4,True
1676,120.0,2004,12,2,6,2004-12-02 06:00:00,14.9,123.4,True
1676,115.0,2004,12,2,12,2004-12-02 12:00:00,15.8,121.9,True
1676,115.0,2004,12,2,12,2004-12-02 12:00:00,15.8,121.9,True
1676,115.0,2004,12,2,12,2004-12-02 12:00:00,15.8,121.9,True
1676,100.0,2004,12,2,18,2004-12-02 18:00:00,17.0,120.0,True
1676,100.0,2004,12,2,18,2004-12-02 18:00:00,17.0,120.0,True
1676,100.0,2004,12,2,18,2004-12-02 18:00:00,17.0,120.0,True
1676,45.0,2004,12,4,0,2004-12-04 00:00:00,22.4,120.2,True
1679,45.0,2005,1,16,18,2005-01-16 18:00:00,13.6,147.4,True
1679,45.0,2005,1,17,0,2005-01-17 00:00:00,14.3,147.9,True
1679,55.0,2005,1,17,6,2005-01-17 06:00:00,14.9,148.8,True
1679,55.0,2005,1,17,6,2005-01-17 06:00:00,14.9,148.8,True
1679,60.0,2005,1,17,12,2005-01-17 12:00:00,15.6,149.8,True
1679,60.0,2005,1,17,12,2005-01-17 12:00:00,15.6,149.8,True
1681,75.0,2005,4,23,18,2005-04-23 18:00:00,13.1,131.2,True
1681,75.0,2005,4,23,18,2005-04-23 18:00:00,13.1,131.2,True
1681,75.0,2005,4,23,18,2005-04-23 18:00:00,13.1,131.2,True
1681,90.0,2005,4,24,0,2005-04-24 00:00:00,13.5,130.9,True
1681,90.0,2005,4,24,0,2005-04-24 00:00:00,13.5,130.9,True
1681,90.0,2005,4,24,0,2005-04-24 00:00:00,13.5,130.9,True
1681,110.0,2005,4,24,6,2005-04-24 06:00:00,14.0,130.8,True
1681,110.0,2005,4,24,6,2005-04-24 06:00:00,14.0,130.8,True
1681,110.0,2005,4,24,6,2005-04-24 06:00:00,14.0,130.8,True
1681,115.0,2005,4,24,12,2005-04-24 12:00:00,14.6,130.8,True
1681,115.0,2005,4,24,12,2005-04-24 12:00:00,14.6,130.8,True
1681,115.0,2005,4,24,12,2005-04-24 12:00:00,14.6,130.8,True
1681,115.0,2005,4,24,18,2005-04-24 18:00:00,15.3,131.0,True
