CycNo,LAT,LON,TIME,YEAR,A_VMAX,VMAX
5620,25.29999923706055,129.09999084472656,34320.5,1952,99.50386178758549,111.7023170725513
5620,25.69999885559082,129.80000305175778,34320.75,1952,99.50386178758549,111.7023170725513
5620,26.19999885559082,130.30000305175778,34321.0,1952,89.75658973133511,101.85395383880106
5620,27.59999847412109,132.39999389648438,34321.25,1952,80.24069413092387,92.14441647855432
5620,29.09999847412109,134.69999694824222,34321.5,1952,70.97099572856845,82.58259743714106
5620,30.399999618530273,137.30000305175778,34321.75,1952,61.964828296999414,73.17889697819965
5620,31.29999923706055,139.80000305175778,34322.0,1952,53.24278958784033,63.945673752704195
5620,32.59999847412109,144.09999084472656,34322.25,1952,44.829838466698966,54.897903080019375
5620,33.700000762939446,148.8000030517578,34322.5,1952,40.74865719140236,50.449194314841414
5620,34.5,152.3000030517578,34322.75,1952,25.375734175912804,33.22544050554768
5620,35.0,154.5,34323.0,1952,25.375734175912804,33.22544050554768
5620,35.5,157.0,34323.25,1952,21.80389928443518,29.082339570661105
5620,36.5,158.0,34323.5,1952,18.358641431677302,25.015184859006382
5621,14.0,145.3000030517578,34325.0,1952,15.052653843124096,21.031592305874458
5621,14.5,144.0,34325.25,1952,18.358641431677302,25.015184859006382
5621,15.0,142.6999969482422,34325.5,1952,21.80389928443518,29.082339570661105
5621,15.59999942779541,140.89999389648438,34325.75,1952,25.375734175912804,33.22544050554768
5621,16.100000381469727,138.80000305175778,34326.0,1952,29.063924992675314,37.43835499560519
5621,16.19999885559082,137.19999694824222,34326.25,1952,32.86003657748616,41.71602194649169
5621,16.100000381469727,135.69999694824222,34326.5,1952,36.75697043235601,46.05418225941361
5621,16.0,134.0,34326.75,1952,40.74865719140236,50.449194314841414
5621,16.0,132.30000305175778,34327.0,1952,44.829838466698966,54.897903080019375
5621,16.19999885559082,130.39999389648438,34327.25,1952,48.99590745984559,59.39754447590735
5621,16.19999885559082,128.80000305175778,34327.5,1952,53.24278958784033,63.945673752704195
5621,16.0,127.29999542236328,34327.75,1952,53.24278958784033,63.945673752704195
5621,16.299999237060547,125.79999542236328,34328.0,1952,57.56685117015133,68.5401107020908
5621,17.100000381469727,124.5,34328.25,1952,57.56685117015133,68.5401107020908
5621,18.19999885559082,123.6999969482422,34328.5,1952,61.964828296999414,73.17889697819965
5621,19.299999237060547,123.0,34328.75,1952,61.964828296999414,73.17889697819965
5621,20.100000381469727,122.0,34329.0,1952,66.43377053193959,77.86026231916375
5621,20.799999237060547,121.0999984741211,34329.25,1952,70.97099572856845,82.58259743714106
5621,21.5,120.1999969482422,34329.5,1952,70.97099572856845,82.58259743714106
5621,23.5,119.6999969482422,34329.75,1952,70.97099572856845,82.58259743714106
5621,25.0,120.1999969482422,34330.0,1952,61.964828296999414,73.17889697819965
5621,26.09999847412109,121.79999542236328,34330.25,1952,57.56685117015133,68.5401107020908
5621,27.0,123.0999984741211,34330.5,1952,53.24278958784033,63.945673752704195
5621,27.69999885559082,124.5999984741211,34330.75,1952,48.99590745984559,59.39754447590735
5621,28.09999847412109,126.29999542236328,34331.0,1952,44.829838466698966,54.897903080019375
5621,28.69999885559082,127.89999389648438,34331.25,1952,32.86003657748616,41.71602194649169
5621,29.19999885559082,129.69999694824222,34331.5,1952,21.80389928443518,29.082339570661105
5621,29.5,133.0,34331.75,1952,21.80389928443518,29.082339570661105
5621,29.79999923706055,134.0,34332.0,1952,18.358641431677302,25.015184859006382
5621,29.19999885559082,136.0,34332.25,1952,15.052653843124096,21.031592305874458
5621,29.0,137.0,34332.5,1952,11.902210576423252,17.14132634585395
5623,10.300000190734863,145.6999969482422,34331.5,1952,11.902210576423252,17.14132634585395
5623,10.699999809265137,144.5,34331.75,1952,15.052653843124096,21.031592305874458
5623,11.09999942779541,143.3000030517578,34332.0,1952,18.358641431677302,25.015184859006382
5623,11.899999618530273,141.59999084472656,34332.25,1952,18.358641431677302,25.015184859006382
5623,13.09999942779541,139.80000305175778,34332.5,1952,21.80389928443518,29.082339570661105
5623,13.899999618530273,138.09999084472656,34332.75,1952,29.063924992675314,37.43835499560519
5623,14.59999942779541,136.09999084472656,34333.0,1952,36.75697043235601,46.05418225941361
5623,14.699999809265135,134.69999694824222,34333.25,1952,44.829838466698966,54.897903080019375
5623,14.899999618530273,132.80000305175778,34333.5,1952,53.24278958784033,63.945673752704195
5623,15.5,131.5,34333.75,1952,61.964828296999414,73.17889697819965
5623,16.799999237060547,129.80000305175778,34334.0,1952,66.43377053193959,77.86026231916375
5623,17.100000381469727,128.30000305175778,34334.25,1952,75.57405331550247,87.34443198930148
5623,17.399999618530273,127.1999969482422,34334.5,1952,80.24069413092387,92.14441647855432
5623,18.799999237060547,126.6999969482422,34334.75,1952,80.24069413092387,92.14441647855432
5623,19.69999885559082,126.89999389648438,34335.0,1952,80.24069413092387,92.14441647855432
5623,20.299999237060547,127.0999984741211,34335.25,1952,80.24069413092387,92.14441647855432
5623,21.19999885559082,127.29999542236328,34335.5,1952,70.97099572856845,82.58259743714106
5623,21.799999237060547,127.39999389648438,34335.75,1952,61.964828296999414,73.17889697819965
5623,22.60000038146973,127.5,34336.0,1952,53.24278958784033,63.945673752704195
5623,23.69999885559082,127.5999984741211,34336.25,1952,40.74865719140236,50.449194314841414
5623,24.69999885559082,128.0,34336.5,1952,32.86003657748616,41.71602194649169
5623,25.59999847412109,129.39999389648438,34336.75,1952,32.86003657748616,41.71602194649169
5623,26.69999885559082,130.89999389648438,34337.0,1952,32.86003657748616,41.71602194649169
5623,27.29999923706055,132.09999084472656,34337.25,1952,29.063924992675314,37.43835499560519
5623,27.69999885559082,133.89999389648438,34337.5,1952,29.063924992675314,37.43835499560519
5623,28.59999847412109,136.69999694824222,34337.75,1952,25.375734175912804,33.22544050554768
5623,28.899999618530273,139.30000305175778,34338.0,1952,18.358641431677302,25.015184859006382
5623,29.0,142.0,34338.25,1952,15.052653843124096,21.031592305874458
5624,12.09999942779541,131.30000305175778,34338.25,1952,18.358641431677302,25.015184859006382
5624,12.899999618530273,130.0,34338.5,1952,25.375734175912804,33.22544050554768
5624,13.399999618530273,128.89999389648438,34338.75,1952,29.063924992675314,37.43835499560519
5624,14.0,127.79999542236328,34339.0,1952,36.75697043235601,46.05418225941361
5624,14.09999942779541,126.5999984741211,34339.25,1952,48.99590745984559,59.39754447590735
5624,14.0,125.79999542236328,34339.5,1952,61.964828296999414,73.17889697819965
5624,14.0,124.79999542236328,34339.75,1952,70.97099572856845,82.58259743714106
5624,14.399999618530273,124.0,34340.0,1952,70.97099572856845,82.58259743714106
5624,15.299999237060547,124.0,34340.25,1952,70.97099572856845,82.58259743714106
5624,16.0,123.5,34340.5,1952,61.964828296999414,73.17889697819965
5624,16.5,122.89999389648438,34340.75,1952,61.964828296999414,73.17889697819965
5624,17.100000381469727,122.1999969482422,34341.0,1952,70.97099572856845,82.58259743714106
5624,17.899999618530273,121.6999969482422,34341.25,1952,94.60214751510337,106.76128850906201
5624,18.19999885559082,121.1999969482422,34341.5,1952,119.64276469631619,131.7856588177897
5624,19.100000381469727,120.89999389648438,34341.75,1952,119.64276469631619,131.7856588177897
5624,19.899999618530273,120.5,34342.0,1952,99.50386178758549,111.7023170725513
5624,20.5,120.0,34342.25,1952,80.24069413092387,92.14441647855432
5624,21.19999885559082,119.5999984741211,34342.5,1952,61.964828296999414,73.17889697819965
5624,22.0,119.29999542236328,34342.75,1952,48.99590745984559,59.39754447590735
5624,23.0,119.1999969482422,34343.0,1952,32.86003657748616,41.71602194649169
5624,23.79999923706055,119.0999984741211,34343.25,1952,25.375734175912804,33.22544050554768
5624,24.69999885559082,118.79999542236328,34343.5,1952,15.052653843124096,21.031592305874458
5636,6.5,147.0,34362.5,1952,18.358641431677302,25.015184859006382
5636,6.8999996185302725,145.89999389648438,34362.75,1952,18.358641431677302,25.015184859006382
5636,7.0,144.8000030517578,34363.0,1952,21.80389928443518,29.082339570661105
5636,7.199999809265138,143.8000030517578,34363.25,1952,21.80389928443518,29.082339570661105
5636,7.5,142.5,34363.5,1952,25.375734175912804,33.22544050554768
5636,7.699999809265138,141.5,34363.75,1952,25.375734175912804,33.22544050554768
5636,8.199999809265138,140.19999694824222,34364.0,1952,25.375734175912804,33.22544050554768
5636,8.399999618530272,138.89999389648438,34364.25,1952,29.063924992675314,37.43835499560519
5636,8.300000190734862,137.80000305175778,34364.5,1952,29.063924992675314,37.43835499560519
5636,8.399999618530272,136.19999694824222,34364.75,1952,29.063924992675314,37.43835499560519
5636,9.199999809265137,135.09999084472656,34365.0,1952,36.75697043235601,46.05418225941361
5636,10.0,133.89999389648438,34365.25,1952,44.829838466698966,54.897903080019375
5636,10.300000190734863,132.5,34365.5,1952,44.829838466698966,54.897903080019375
5636,10.699999809265137,131.09999084472656,34365.75,1952,53.24278958784033,63.945673752704195
5636,11.199999809265137,129.89999389648438,34366.0,1952,53.24278958784033,63.945673752704195
5636,11.699999809265135,128.5,34366.25,1952,53.24278958784033,63.945673752704195
5636,12.0,127.0,34366.5,1952,44.829838466698966,54.897903080019375
5636,12.199999809265135,125.5,34366.75,1952,36.75697043235601,46.05418225941361
5636,12.199999809265135,124.0,34367.0,1952,36.75697043235601,46.05418225941361
5636,12.199999809265135,122.29999542236328,34367.25,1952,44.829838466698966,54.897903080019375
5636,12.300000190734865,120.6999969482422,34367.5,1952,53.24278958784033,63.945673752704195
5636,12.399999618530273,119.5,34367.75,1952,61.964828296999414,73.17889697819965
5636,12.59999942779541,118.39999389648438,34368.0,1952,61.964828296999414,73.17889697819965
5636,13.0,117.5,34368.25,1952,70.97099572856845,82.58259743714106
5636,13.199999809265135,116.5,34368.5,1952,89.75658973133511,101.85395383880106
5636,13.299999237060547,116.0,34368.75,1952,99.50386178758549,111.7023170725513
5636,13.399999618530273,115.29999542236328,34369.0,1952,99.50386178758549,111.7023170725513
5636,13.299999237060547,114.79999542236328,34369.25,1952,99.50386178758549,111.7023170725513
5636,13.199999809265135,114.1999969482422,34369.5,1952,80.24069413092387,92.14441647855432
5636,13.09999942779541,113.39999389648438,34369.75,1952,70.97099572856845,82.58259743714106
5636,13.0,112.29999542236328,34370.0,1952,61.964828296999414,73.17889697819965
5636,12.899999618530273,111.5,34370.25,1952,48.99590745984559,59.39754447590735
5636,12.899999618530273,110.5,34370.5,1952,36.75697043235601,46.05418225941361
5636,12.899999618530273,109.5,34370.75,1952,29.063924992675314,37.43835499560519
5636,13.799999237060547,108.0,34371.0,1952,21.80389928443518,29.082339570661105
5636,14.0,106.0,34371.25,1952,15.052653843124096,21.031592305874458
5636,14.5,105.0,34371.5,1952,8.929096835196024,13.357458101117615
5639,6.0,173.0,34373.75,1952,32.86003657748616,41.71602194649169
5639,6.199999809265138,171.3000030517578,34374.0,1952,40.74865719140236,50.449194314841414
5639,7.0,169.59999084472656,34374.25,1952,40.74865719140236,50.449194314841414
5639,7.799999713897705,168.0,34374.5,1952,44.829838466698966,54.897903080019375
5639,8.300000190734862,166.1999969482422,34374.75,1952,48.99590745984559,59.39754447590735
5639,8.800000190734863,164.3000030517578,34375.0,1952,53.24278958784033,63.945673752704195
5639,9.199999809265137,162.1999969482422,34375.25,1952,57.56685117015133,68.5401107020908
5639,10.0,160.0,34375.5,1952,61.964828296999414,73.17889697819965
5639,10.300000190734863,157.5,34375.75,1952,70.97099572856845,82.58259743714106
5639,10.699999809265137,155.39999389648438,34376.0,1952,80.24069413092387,92.14441647855432
5639,10.899999618530273,153.0,34376.25,1952,84.96884539100651,96.9813072346039
5639,11.0,150.6999969482422,34376.5,1952,89.75658973133511,101.85395383880106
5639,11.09999942779541,148.0,34376.75,1952,99.50386178758549,111.7023170725513
5639,11.399999618530273,145.5,34377.0,1952,109.46966987887343,121.68180192732406
5639,11.800000190734865,143.0,34377.25,1952,119.64276469631619,131.7856588177897
5639,12.300000190734865,141.0,34377.5,1952,130.01319654410028,142.00791792646015
5639,13.199999809265135,139.0,34377.75,1952,130.01319654410028,142.00791792646015
5639,13.799999237060547,138.09999084472656,34378.0,1952,130.01319654410028,142.00791792646015
5639,14.199999809265135,137.19999694824222,34378.25,1952,119.64276469631619,131.7856588177897
5639,15.0,136.30000305175778,34378.5,1952,119.64276469631619,131.7856588177897
5639,15.5,135.39999389648438,34378.75,1952,109.46966987887343,121.68180192732406
5639,16.299999237060547,135.30000305175778,34379.0,1952,99.50386178758549,111.7023170725513
5639,17.19999885559082,134.5,34379.25,1952,89.75658973133511,101.85395383880106
5639,18.19999885559082,134.30000305175778,34379.5,1952,84.96884539100651,96.9813072346039
5639,19.399999618530273,134.69999694824222,34379.75,1952,75.57405331550247,87.34443198930148
5639,20.5,136.0,34380.0,1952,66.43377053193959,77.86026231916375
5639,21.5,138.0,34380.25,1952,61.964828296999414,73.17889697819965
5639,22.19999885559082,140.8000030517578,34380.5,1952,53.24278958784033,63.945673752704195
5639,22.79999923706055,143.5,34380.75,1952,44.829838466698966,54.897903080019375
5639,23.0,146.5,34381.0,1952,32.86003657748616,41.71602194649169
5639,23.19999885559082,149.6999969482422,34381.25,1952,25.375734175912804,33.22544050554768
5639,23.60000038146973,153.0,34381.5,1952,21.80389928443518,29.082339570661105
5639,23.79999923706055,156.0,34381.75,1952,15.052653843124096,21.031592305874458
5649,7.0999999046325675,167.09999084472656,34426.0,1953,6.164337948849702,9.69860276930982
5649,7.0999999046325675,165.8000030517578,34426.25,1953,6.164337948849702,9.69860276930982
5649,7.0,164.0,34426.5,1953,6.164337948849702,9.69860276930982
5649,7.0,162.59999084472656,34426.75,1953,6.164337948849702,9.69860276930982
5649,6.8999996185302725,160.89999389648438,34427.0,1953,6.164337948849702,9.69860276930982
5649,6.8999996185302725,159.3000030517578,34427.25,1953,6.164337948849702,9.69860276930982
5649,7.0999999046325675,157.89999389648438,34427.5,1953,11.902210576423252,17.14132634585395
5649,7.5999999046325675,156.1999969482422,34427.75,1953,11.902210576423252,17.14132634585395
5649,7.8999996185302725,154.8000030517578,34428.0,1953,11.902210576423252,17.14132634585395
5649,8.199999809265138,153.09999084472656,34428.25,1953,21.80389928443518,29.082339570661105
5649,8.899999618530273,151.89999389648438,34428.5,1953,21.80389928443518,29.082339570661105
5649,9.59999942779541,150.3000030517578,34428.75,1953,21.80389928443518,29.082339570661105
5649,10.399999618530273,148.8000030517578,34429.0,1953,48.99590745984559,59.39754447590735
5649,10.800000190734863,147.09999084472656,34429.25,1953,48.99590745984559,59.39754447590735
5649,11.5,145.59999084472656,34429.5,1953,48.99590745984559,59.39754447590735
5649,12.199999809265135,144.59999084472656,34429.75,1953,48.99590745984559,59.39754447590735
5649,12.799999237060547,143.5,34430.0,1953,48.99590745984559,59.39754447590735
5649,13.299999237060547,142.3000030517578,34430.25,1953,48.99590745984559,59.39754447590735
5649,13.799999237060547,141.3000030517578,34430.5,1953,48.99590745984559,59.39754447590735
5649,14.0,140.5,34430.75,1953,48.99590745984559,59.39754447590735
5649,14.0,139.59999084472656,34431.0,1953,70.97099572856845,82.58259743714106
5649,14.09999942779541,138.30000305175778,34431.25,1953,40.74865719140236,50.449194314841414
5649,14.199999809265135,137.09999084472656,34431.5,1953,40.74865719140236,50.449194314841414
5649,13.899999618530273,136.0,34431.75,1953,40.74865719140236,50.449194314841414
5649,13.699999809265135,134.89999389648438,34432.0,1953,40.74865719140236,50.449194314841414
5649,13.699999809265135,133.39999389648438,34432.25,1953,40.74865719140236,50.449194314841414
5649,13.899999618530273,131.89999389648438,34432.5,1953,40.74865719140236,50.449194314841414
5649,13.899999618530273,130.19999694824222,34432.75,1953,21.80389928443518,29.082339570661105
5649,13.799999237060547,128.80000305175778,34433.0,1953,21.80389928443518,29.082339570661105
5649,13.59999942779541,127.1999969482422,34433.25,1953,11.902210576423252,17.14132634585395
5649,13.59999942779541,125.5999984741211,34433.5,1953,11.902210576423252,17.14132634585395
5664,7.5,150.0,34525.0,1953,15.052653843124096,21.031592305874458
5664,7.8999996185302725,149.0,34525.25,1953,18.358641431677302,25.015184859006382
5664,8.0,148.09999084472656,34525.5,1953,21.80389928443518,29.082339570661105
5664,8.09999942779541,147.09999084472656,34525.75,1953,25.375734175912804,33.22544050554768
5664,8.199999809265138,146.1999969482422,34526.0,1953,29.063924992675314,37.43835499560519
5664,8.300000190734862,145.1999969482422,34526.25,1953,29.063924992675314,37.43835499560519
5664,8.300000190734862,144.09999084472656,34526.5,1953,29.063924992675314,37.43835499560519
5664,8.300000190734862,143.0,34526.75,1953,29.063924992675314,37.43835499560519
5664,8.800000190734863,141.89999389648438,34527.0,1953,36.75697043235601,46.05418225941361
5664,9.0,140.19999694824222,34527.25,1953,36.75697043235601,46.05418225941361
5664,9.300000190734863,138.89999389648438,34527.5,1953,29.063924992675314,37.43835499560519
5664,9.899999618530273,137.30000305175778,34527.75,1953,29.063924992675314,37.43835499560519
5664,9.899999618530273,136.09999084472656,34528.0,1953,29.063924992675314,37.43835499560519
5664,10.09999942779541,135.0,34528.25,1953,44.829838466698966,54.897903080019375
5664,10.800000190734863,133.89999389648438,34528.5,1953,44.829838466698966,54.897903080019375
5664,11.0,132.69999694824222,34528.75,1953,48.99590745984559,59.39754447590735
5664,11.09999942779541,131.5,34529.0,1953,53.24278958784033,63.945673752704195
5664,11.59999942779541,130.30000305175778,34529.25,1953,61.964828296999414,73.17889697819965
5664,12.0,129.5,34529.5,1953,70.97099572856845,82.58259743714106
5664,12.399999618530273,128.69999694824222,34529.75,1953,70.97099572856845,82.58259743714106
5664,12.799999237060547,127.89999389648438,34530.0,1953,70.97099572856845,82.58259743714106
5664,13.09999942779541,126.89999389648438,34530.25,1953,70.97099572856845,82.58259743714106
5664,13.899999618530273,126.0999984741211,34530.5,1953,70.97099572856845,82.58259743714106
5664,14.299999237060547,125.6999969482422,34530.75,1953,70.97099572856845,82.58259743714106
5664,14.899999618530273,125.0999984741211,34531.0,1953,89.75658973133511,101.85395383880106
5664,15.5,124.5,34531.25,1953,89.75658973133511,101.85395383880106
5664,16.19999885559082,123.79999542236328,34531.5,1953,89.75658973133511,101.85395383880106
5664,16.799999237060547,123.0,34531.75,1953,89.75658973133511,101.85395383880106
5664,17.19999885559082,122.0999984741211,34532.0,1953,36.75697043235601,46.05418225941361
5664,17.899999618530273,121.5999984741211,34532.25,1953,36.75697043235601,46.05418225941361
5664,18.69999885559082,120.79999542236328,34532.5,1953,29.063924992675314,37.43835499560519
5664,19.799999237060547,120.39999389648438,34532.75,1953,21.80389928443518,29.082339570661105
5664,20.899999618530273,120.6999969482422,34533.0,1953,21.80389928443518,29.082339570661105
5664,21.899999618530273,121.0,34533.25,1953,21.80389928443518,29.082339570661105
5664,22.79999923706055,121.79999542236328,34533.5,1953,36.75697043235601,46.05418225941361
5664,23.79999923706055,122.1999969482422,34533.75,1953,36.75697043235601,46.05418225941361
5664,24.5,123.0,34534.0,1953,53.24278958784033,63.945673752704195
5664,25.69999885559082,124.0,34534.25,1953,53.24278958784033,63.945673752704195
5664,27.5,125.89999389648438,34534.5,1953,53.24278958784033,63.945673752704195
5664,29.79999923706055,128.09999084472656,34534.75,1953,44.829838466698966,54.897903080019375
5664,31.79999923706055,130.89999389648438,34535.0,1953,25.375734175912804,33.22544050554768
5664,34.09999847412109,134.0,34535.25,1953,8.929096835196024,13.357458101117615
5664,35.09999847412109,136.5,34535.5,1953,8.929096835196024,13.357458101117615
5664,35.70000076293945,139.0,34535.75,1953,8.929096835196024,13.357458101117615
5668,5.0,150.0,34553.0,1953,15.052653843124096,21.031592305874458
5668,5.199999809265137,149.39999389648438,34553.25,1953,15.052653843124096,21.031592305874458
5668,5.400000095367432,148.89999389648438,34553.5,1953,15.052653843124096,21.031592305874458
5668,5.599999904632568,148.3000030517578,34553.75,1953,18.358641431677302,25.015184859006382
5668,5.699999809265138,147.6999969482422,34554.0,1953,21.80389928443518,29.082339570661105
5668,5.799999713897705,147.0,34554.25,1953,25.375734175912804,33.22544050554768
5668,6.0,146.3000030517578,34554.5,1953,36.75697043235601,46.05418225941361
5668,6.299999713897705,145.6999969482422,34554.75,1953,44.829838466698966,54.897903080019375
5668,6.799999713897705,145.1999969482422,34555.0,1953,48.99590745984559,59.39754447590735
5668,7.3999996185302725,144.3000030517578,34555.25,1953,48.99590745984559,59.39754447590735
5668,7.699999809265138,143.8000030517578,34555.5,1953,53.24278958784033,63.945673752704195
5668,7.699999809265138,143.0,34555.75,1953,53.24278958784033,63.945673752704195
5668,7.699999809265138,142.3000030517578,34556.0,1953,53.24278958784033,63.945673752704195
5668,8.300000190734862,141.39999389648438,34556.25,1953,70.97099572856845,82.58259743714106
5668,9.09999942779541,140.69999694824222,34556.5,1953,80.24069413092387,92.14441647855432
5668,10.199999809265137,139.80000305175778,34556.75,1953,80.24069413092387,92.14441647855432
5668,11.199999809265137,139.19999694824222,34557.0,1953,80.24069413092387,92.14441647855432
5668,12.199999809265135,138.19999694824222,34557.25,1953,89.75658973133511,101.85395383880106
5668,13.09999942779541,137.0,34557.5,1953,119.64276469631619,131.7856588177897
5668,13.699999809265135,135.69999694824222,34557.75,1953,119.64276469631619,131.7856588177897
5668,14.09999942779541,134.09999084472656,34558.0,1953,119.64276469631619,131.7856588177897
5668,14.799999237060547,133.30000305175778,34558.25,1953,119.64276469631619,131.7856588177897
5668,15.899999618530273,132.39999389648438,34558.5,1953,119.64276469631619,131.7856588177897
5668,16.299999237060547,131.19999694824222,34558.75,1953,119.64276469631619,131.7856588177897
5668,16.5,130.0,34559.0,1953,114.53095587001746,126.71857352201047
5668,16.600000381469727,129.0,34559.25,1953,109.46966987887343,121.68180192732406
5668,16.899999618530273,128.19999694824222,34559.5,1953,109.46966987887343,121.68180192732406
5668,17.19999885559082,127.6999969482422,34559.75,1953,109.46966987887343,121.68180192732406
5668,17.5,127.1999969482422,34560.0,1953,99.50386178758549,111.7023170725513
5668,18.5,126.89999389648438,34560.25,1953,89.75658973133511,101.85395383880106
5668,19.399999618530273,126.5,34560.5,1953,89.75658973133511,101.85395383880106
5668,20.19999885559082,125.89999389648438,34560.75,1953,89.75658973133511,101.85395383880106
5668,21.0,125.0,34561.0,1953,89.75658973133511,101.85395383880106
5668,21.899999618530273,123.79999542236328,34561.25,1953,80.24069413092387,92.14441647855432
5668,22.79999923706055,122.39999389648438,34561.5,1953,80.24069413092387,92.14441647855432
5668,24.19999885559082,121.29999542236328,34561.75,1953,61.964828296999414,73.17889697819965
5668,25.29999923706055,120.6999969482422,34562.0,1953,61.964828296999414,73.17889697819965
5668,26.5,119.89999389648438,34562.25,1953,36.75697043235601,46.05418225941361
5668,27.59999847412109,119.5999984741211,34562.5,1953,21.80389928443518,29.082339570661105
5668,28.69999885559082,119.5,34562.75,1953,21.80389928443518,29.082339570661105
5668,29.69999885559082,119.5,34563.0,1953,21.80389928443518,29.082339570661105
5668,30.79999923706055,119.6999969482422,34563.25,1953,21.80389928443518,29.082339570661105
5668,32.09999847412109,120.0,34563.5,1953,21.80389928443518,29.082339570661105
5668,33.5,120.6999969482422,34563.75,1953,32.86003657748616,41.71602194649169
5668,34.799999237060554,121.6999969482422,34564.0,1953,32.86003657748616,41.71602194649169
5668,35.79999923706055,122.6999969482422,34564.25,1953,32.86003657748616,41.71602194649169
5668,37.20000076293945,124.5,34564.5,1953,32.86003657748616,41.71602194649169
5668,38.70000076293945,126.89999389648438,34564.75,1953,21.80389928443518,29.082339570661105
5668,39.599998474121094,131.0,34565.0,1953,21.80389928443518,29.082339570661105
5668,39.89999771118164,133.89999389648438,34565.25,1953,21.80389928443518,29.082339570661105
5668,40.20000076293945,136.30000305175778,34565.5,1953,15.052653843124096,21.031592305874458
5668,40.5,137.89999389648438,34565.75,1953,15.052653843124096,21.031592305874458
5668,40.79999923706055,139.39999389648438,34566.0,1953,8.929096835196024,13.357458101117615
5668,41.0,141.0,34566.25,1953,8.929096835196024,13.357458101117615
5673,19.399999618530273,130.30000305175778,34588.0,1953,8.929096835196024,13.357458101117615
5673,20.5,131.19999694824222,34588.25,1953,8.929096835196024,13.357458101117615
5673,21.100000381469727,132.0,34588.5,1953,11.902210576423252,17.14132634585395
5673,21.69999885559082,132.80000305175778,34588.75,1953,11.902210576423252,17.14132634585395
5673,22.19999885559082,133.69999694824222,34589.0,1953,15.052653843124096,21.031592305874458
5673,22.79999923706055,134.69999694824222,34589.25,1953,18.358641431677302,25.015184859006382
5673,23.19999885559082,135.80000305175778,34589.5,1953,21.80389928443518,29.082339570661105
5673,23.5,137.19999694824222,34589.75,1953,29.063924992675314,37.43835499560519
5673,24.19999885559082,138.30000305175778,34590.0,1953,36.75697043235601,46.05418225941361
5673,24.399999618530273,139.19999694824222,34590.25,1953,44.829838466698966,54.897903080019375
5673,24.60000038146973,140.39999389648438,34590.5,1953,53.24278958784033,63.945673752704195
5673,25.19999885559082,141.1999969482422,34590.75,1953,70.97099572856845,82.58259743714106
5673,25.29999923706055,142.0,34591.0,1953,70.97099572856845,82.58259743714106
5673,25.59999847412109,142.5,34591.25,1953,44.829838466698966,54.897903080019375
5673,25.79999923706055,142.89999389648438,34591.5,1953,44.829838466698966,54.897903080019375
5673,26.5,142.89999389648438,34591.75,1953,40.74865719140236,50.449194314841414
5673,26.69999885559082,142.39999389648438,34592.0,1953,36.75697043235601,46.05418225941361
5673,26.5,141.6999969482422,34592.25,1953,36.75697043235601,46.05418225941361
5673,27.0,141.09999084472656,34592.5,1953,36.75697043235601,46.05418225941361
5673,27.59999847412109,140.59999084472656,34592.75,1953,36.75697043235601,46.05418225941361
5673,28.19999885559082,140.0,34593.0,1953,32.86003657748616,41.71602194649169
5673,28.29999923706055,139.30000305175778,34593.25,1953,29.063924992675314,37.43835499560519
5673,28.69999885559082,138.80000305175778,34593.5,1953,29.063924992675314,37.43835499560519
5673,29.19999885559082,138.69999694824222,34593.75,1953,29.063924992675314,37.43835499560519
5673,29.5,138.19999694824222,34594.0,1953,29.063924992675314,37.43835499560519
5673,30.0,137.80000305175778,34594.25,1953,29.063924992675314,37.43835499560519
5673,30.399999618530273,138.0,34594.5,1953,29.063924992675314,37.43835499560519
5673,30.79999923706055,138.09999084472656,34594.75,1953,29.063924992675314,37.43835499560519
5673,31.29999923706055,138.09999084472656,34595.0,1953,29.063924992675314,37.43835499560519
5673,31.79999923706055,138.19999694824222,34595.25,1953,25.375734175912804,33.22544050554768
5673,31.79999923706055,138.59999084472656,34595.5,1953,25.375734175912804,33.22544050554768
5673,32.09999847412109,138.80000305175778,34595.75,1953,21.80389928443518,29.082339570661105
5673,32.299999237060554,139.30000305175778,34596.0,1953,21.80389928443518,29.082339570661105
5673,32.700000762939446,139.80000305175778,34596.25,1953,21.80389928443518,29.082339570661105
5673,33.39999771118164,140.30000305175778,34596.5,1953,21.80389928443518,29.082339570661105
5673,34.0,141.1999969482422,34596.75,1953,18.358641431677302,25.015184859006382
5673,34.89999771118164,141.89999389648438,34597.0,1953,18.358641431677302,25.015184859006382
5673,36.89999771118164,142.8000030517578,34597.25,1953,18.358641431677302,25.015184859006382
5673,38.099998474121094,142.89999389648438,34597.5,1953,15.052653843124096,21.031592305874458
5675,8.5,151.8000030517578,34597.25,1953,36.75697043235601,46.05418225941361
5675,9.0,151.0,34597.5,1953,36.75697043235601,46.05418225941361
5675,9.300000190734863,150.39999389648438,34597.75,1953,53.24278958784033,63.945673752704195
5675,9.59999942779541,149.6999969482422,34598.0,1953,53.24278958784033,63.945673752704195
5675,10.0,149.0,34598.25,1953,57.56685117015133,68.5401107020908
5675,10.899999618530273,148.09999084472656,34598.5,1953,57.56685117015133,68.5401107020908
5675,11.800000190734865,147.09999084472656,34598.75,1953,57.56685117015133,68.5401107020908
5675,12.899999618530273,146.0,34599.0,1953,57.56685117015133,68.5401107020908
5675,13.799999237060547,145.0,34599.25,1953,48.99590745984559,59.39754447590735
